,userId,rating,title
3703,22,4.0,Beauty and the Beast (1991)
3704,25,3.0,Beauty and the Beast (1991)
3705,31,3.0,Beauty and the Beast (1991)
3706,32,3.0,Beauty and the Beast (1991)
3707,36,4.0,Beauty and the Beast (1991)
3708,43,3.5,Beauty and the Beast (1991)
3709,49,5.0,Beauty and the Beast (1991)
3710,59,3.0,Beauty and the Beast (1991)
3711,61,5.0,Beauty and the Beast (1991)
3712,67,4.0,Beauty and the Beast (1991)
3713,72,5.0,Beauty and the Beast (1991)
3714,74,3.0,Beauty and the Beast (1991)
3715,75,5.0,Beauty and the Beast (1991)
3716,5,3.0,Fargo (1996)
3717,6,5.0,Fargo (1996)
3718,8,4.0,Fargo (1996)
3719,10,3.5,Fargo (1996)
3720,12,5.0,Fargo (1996)
3721,14,5.0,Fargo (1996)
3722,15,5.0,Fargo (1996)
3723,18,3.5,Fargo (1996)
3724,23,4.0,Fargo (1996)
3725,29,4.0,Fargo (1996)
3726,31,3.5,Fargo (1996)
3727,33,3.5,Fargo (1996)
3728,40,4.0,Fargo (1996)
3729,43,3.0,Fargo (1996)
3730,45,5.0,Fargo (1996)
3731,47,5.0,Fargo (1996)
3732,48,3.0,Fargo (1996)
3733,53,4.5,Fargo (1996)
3734,57,4.5,Fargo (1996)
3735,59,3.5,Fargo (1996)
3736,69,5.0,Fargo (1996)
3737,72,4.0,Fargo (1996)
3738,73,5.0,Fargo (1996)
3739,75,3.5,Fargo (1996)
3740,5,5.0,Primal Fear (1996)
3741,8,4.0,Primal Fear (1996)
3742,47,4.0,Primal Fear (1996)
3743,73,4.0,Primal Fear (1996)
3744,5,5.0,Mystery Science Theater 3000: The Movie (1996)
3745,28,5.0,Mystery Science Theater 3000: The Movie (1996)
3746,46,3.0,Mystery Science Theater 3000: The Movie (1996)
3747,57,4.0,Mystery Science Theater 3000: The Movie (1996)
3748,72,5.0,Mystery Science Theater 3000: The Movie (1996)
3749,5,3.0,Twister (1996)
3750,12,3.0,Twister (1996)
3751,13,3.0,Twister (1996)
3752,15,3.0,Twister (1996)
3753,18,4.0,Twister (1996)
3754,31,2.0,Twister (1996)
3755,36,3.0,Twister (1996)
3756,41,4.0,Twister (1996)
3757,43,3.5,Twister (1996)
3758,45,3.0,Twister (1996)
3759,47,2.0,Twister (1996)
3760,48,3.0,Twister (1996)
3761,57,3.5,Twister (1996)
3762,66,3.5,Twister (1996)
3763,70,2.0,Twister (1996)
3764,72,5.0,Twister (1996)
3765,73,3.0,Twister (1996)
3766,75,4.0,Twister (1996)
3767,5,2.0,"Cable Guy, The (1996)"
3768,12,2.0,"Cable Guy, The (1996)"
3769,18,3.0,"Cable Guy, The (1996)"
3770,66,3.5,"Cable Guy, The (1996)"
3771,5,2.0,Eraser (1996)
3772,8,5.0,Eraser (1996)
3773,41,3.0,Eraser (1996)
3774,48,4.0,Eraser (1996)
3775,5,3.0,"Nutty Professor, The (1996)"
3776,31,1.5,"Nutty Professor, The (1996)"
3777,67,3.0,"Nutty Professor, The (1996)"
3778,5,5.0,Phenomenon (1996)
3779,18,4.0,Phenomenon (1996)
3780,45,3.0,Phenomenon (1996)
3781,72,5.0,Phenomenon (1996)
3782,73,3.0,Phenomenon (1996)
3783,5,3.0,"Crow: City of Angels, The (1996)"
3784,5,3.0,"Shaggy Dog, The (1959)"
3785,61,4.0,"Shaggy Dog, The (1959)"
3786,5,4.0,That Thing You Do! (1996)
3787,12,2.5,That Thing You Do! (1996)
3788,35,4.0,That Thing You Do! (1996)
3789,61,3.0,That Thing You Do! (1996)
3790,72,4.0,That Thing You Do! (1996)
3791,5,3.0,"Long Kiss Goodnight, The (1996)"
3792,8,3.0,"Long Kiss Goodnight, The (1996)"
3793,12,4.0,"Long Kiss Goodnight, The (1996)"
3794,40,4.0,"Long Kiss Goodnight, The (1996)"
3795,41,3.0,"Long Kiss Goodnight, The (1996)"
3796,43,2.5,"Long Kiss Goodnight, The (1996)"
3797,5,5.0,Sleepers (1996)
3798,72,4.0,Sleepers (1996)
3799,73,3.0,Sleepers (1996)
3800,5,3.0,Willy Wonka & the Chocolate Factory (1971)
3801,9,5.0,Willy Wonka & the Chocolate Factory (1971)
3802,13,4.5,Willy Wonka & the Chocolate Factory (1971)
3803,23,4.0,Willy Wonka & the Chocolate Factory (1971)
3804,36,3.0,Willy Wonka & the Chocolate Factory (1971)
3805,48,3.0,Willy Wonka & the Chocolate Factory (1971)
3806,57,4.5,Willy Wonka & the Chocolate Factory (1971)
3807,59,4.0,Willy Wonka & the Chocolate Factory (1971)
3808,67,4.0,Willy Wonka & the Chocolate Factory (1971)
3809,69,4.0,Willy Wonka & the Chocolate Factory (1971)
3810,72,4.0,Willy Wonka & the Chocolate Factory (1971)
3811,73,4.0,Willy Wonka & the Chocolate Factory (1971)
3812,5,3.0,"Doors, The (1991)"
3813,23,5.0,"Doors, The (1991)"
3814,5,3.0,E.T. the Extra-Terrestrial (1982)
3815,6,4.0,E.T. the Extra-Terrestrial (1982)
3816,9,4.0,E.T. the Extra-Terrestrial (1982)
3817,12,5.0,E.T. the Extra-Terrestrial (1982)
3818,13,4.0,E.T. the Extra-Terrestrial (1982)
3819,18,3.0,E.T. the Extra-Terrestrial (1982)
3820,20,5.0,E.T. the Extra-Terrestrial (1982)
3821,23,5.0,E.T. the Extra-Terrestrial (1982)
3822,27,2.0,E.T. the Extra-Terrestrial (1982)
3823,28,5.0,E.T. the Extra-Terrestrial (1982)
3824,31,3.0,E.T. the Extra-Terrestrial (1982)
3825,42,2.0,E.T. the Extra-Terrestrial (1982)
3826,43,4.0,E.T. the Extra-Terrestrial (1982)
3827,59,3.5,E.T. the Extra-Terrestrial (1982)
3828,67,4.0,E.T. the Extra-Terrestrial (1982)
3829,70,3.0,E.T. the Extra-Terrestrial (1982)
3830,72,4.0,E.T. the Extra-Terrestrial (1982)
3831,5,4.0,"People vs. Larry Flynt, The (1996)"
3832,12,3.0,"People vs. Larry Flynt, The (1996)"
3833,23,4.0,"People vs. Larry Flynt, The (1996)"
3834,59,3.0,"People vs. Larry Flynt, The (1996)"
3835,72,3.0,"People vs. Larry Flynt, The (1996)"
3836,5,3.0,Cheech and Chong's Up in Smoke (1978)
3837,9,3.0,Cheech and Chong's Up in Smoke (1978)
3838,12,3.0,Cheech and Chong's Up in Smoke (1978)
3839,5,5.0,"Sting, The (1973)"
3840,18,4.0,"Sting, The (1973)"
3841,23,5.0,"Sting, The (1973)"
3842,27,5.0,"Sting, The (1973)"
3843,38,3.5,"Sting, The (1973)"
3844,58,4.0,"Sting, The (1973)"
3845,59,3.5,"Sting, The (1973)"
3846,5,4.0,Harold and Maude (1971)
3847,12,4.5,Harold and Maude (1971)
3848,39,4.0,Harold and Maude (1971)
3849,5,3.0,Some Kind of Wonderful (1987)
3850,9,3.0,Some Kind of Wonderful (1987)
3851,5,3.0,Cape Fear (1962)
3852,9,3.0,Cape Fear (1962)
3853,23,4.0,Cape Fear (1962)
3854,5,5.0,Shine (1996)
3855,12,4.0,Shine (1996)
3856,23,5.0,Shine (1996)
3857,72,4.0,Shine (1996)
3858,5,4.0,Grease (1978)
3859,9,5.0,Grease (1978)
3860,12,4.0,Grease (1978)
3861,59,2.0,Grease (1978)
3862,61,5.0,Grease (1978)
3863,70,1.5,Grease (1978)
3864,72,4.0,Grease (1978)
3865,5,5.0,Scream (1996)
3866,8,5.0,Scream (1996)
3867,12,3.0,Scream (1996)
3868,28,5.0,Scream (1996)
3869,59,3.0,Scream (1996)
3870,61,2.0,Scream (1996)
3871,72,4.0,Scream (1996)
3872,5,4.0,Michael (1996)
3873,8,3.0,Michael (1996)
3874,12,1.0,Michael (1996)
3875,6,2.0,Crimson Tide (1995)
3876,8,5.0,Crimson Tide (1995)
3877,9,5.0,Crimson Tide (1995)
3878,22,4.0,Crimson Tide (1995)
3879,23,4.0,Crimson Tide (1995)
3880,25,2.0,Crimson Tide (1995)
3881,31,2.5,Crimson Tide (1995)
3882,32,4.0,Crimson Tide (1995)
3883,36,4.0,Crimson Tide (1995)
3884,43,3.5,Crimson Tide (1995)
3885,46,3.5,Crimson Tide (1995)
3886,47,3.0,Crimson Tide (1995)
3887,48,5.0,Crimson Tide (1995)
3888,64,3.5,Crimson Tide (1995)
3889,74,3.0,Crimson Tide (1995)
3890,6,4.0,Breakfast at Tiffany's (1961)
3891,61,4.0,Breakfast at Tiffany's (1961)
3892,72,4.0,Breakfast at Tiffany's (1961)
3893,6,5.0,"Wizard of Oz, The (1939)"
3894,9,5.0,"Wizard of Oz, The (1939)"
3895,12,4.0,"Wizard of Oz, The (1939)"
3896,18,4.0,"Wizard of Oz, The (1939)"
3897,27,5.0,"Wizard of Oz, The (1939)"
3898,58,5.0,"Wizard of Oz, The (1939)"
3899,61,5.0,"Wizard of Oz, The (1939)"
3900,72,5.0,"Wizard of Oz, The (1939)"
3901,6,2.0,"English Patient, The (1996)"
3902,12,3.5,"English Patient, The (1996)"
3903,15,5.0,"English Patient, The (1996)"
3904,23,5.0,"English Patient, The (1996)"
3905,31,2.0,"English Patient, The (1996)"
3906,36,3.0,"English Patient, The (1996)"
3907,43,3.5,"English Patient, The (1996)"
3908,47,4.0,"English Patient, The (1996)"
3909,6,5.0,12 Angry Men (1957)
3910,8,4.0,12 Angry Men (1957)
3911,11,2.5,12 Angry Men (1957)
3912,23,5.0,12 Angry Men (1957)
3913,31,4.0,12 Angry Men (1957)
3914,46,5.0,12 Angry Men (1957)
3915,57,4.0,12 Angry Men (1957)
3916,68,4.0,12 Angry Men (1957)
3917,72,5.0,12 Angry Men (1957)
3918,6,3.0,Donnie Brasco (1997)
3919,12,2.5,Donnie Brasco (1997)
3920,23,4.0,Donnie Brasco (1997)
3921,72,4.0,Donnie Brasco (1997)
3922,6,5.0,Good Will Hunting (1997)
3923,8,4.0,Good Will Hunting (1997)
3924,12,3.0,Good Will Hunting (1997)
3925,13,4.5,Good Will Hunting (1997)
3926,16,4.5,Good Will Hunting (1997)
3927,18,3.5,Good Will Hunting (1997)
3928,23,5.0,Good Will Hunting (1997)
3929,31,2.0,Good Will Hunting (1997)
3930,35,4.5,Good Will Hunting (1997)
3931,37,4.5,Good Will Hunting (1997)
3932,40,4.5,Good Will Hunting (1997)
3933,43,4.5,Good Will Hunting (1997)
3934,46,4.0,Good Will Hunting (1997)
3935,57,5.0,Good Will Hunting (1997)
3936,59,4.0,Good Will Hunting (1997)
3937,62,4.0,Good Will Hunting (1997)
3938,69,4.5,Good Will Hunting (1997)
3939,70,4.0,Good Will Hunting (1997)
3940,72,5.0,Good Will Hunting (1997)
3941,6,4.0,Oliver! (1968)
3942,12,3.0,Oliver! (1968)
3943,72,3.0,Oliver! (1968)
3944,6,4.0,Shakespeare in Love (1998)
3945,12,4.0,Shakespeare in Love (1998)
3946,23,5.0,Shakespeare in Love (1998)
3947,31,3.5,Shakespeare in Love (1998)
3948,43,4.5,Shakespeare in Love (1998)
3949,50,3.5,Shakespeare in Love (1998)
3950,53,5.0,Shakespeare in Love (1998)
3951,59,4.5,Shakespeare in Love (1998)
3952,61,5.0,Shakespeare in Love (1998)
3953,6,3.0,"Karate Kid, Part II, The (1986)"
3954,12,1.0,"Karate Kid, Part II, The (1986)"
3955,23,3.0,"Karate Kid, Part II, The (1986)"
3956,41,2.0,"Karate Kid, Part II, The (1986)"
3957,59,2.5,"Karate Kid, Part II, The (1986)"
3958,72,1.0,"Karate Kid, Part II, The (1986)"
3959,6,3.0,Iron Eagle (1986)
3960,12,1.0,Iron Eagle (1986)
3961,15,2.0,Iron Eagle (1986)
3962,7,3.0,GoldenEye (1995)
3963,8,4.0,GoldenEye (1995)
3964,9,5.0,GoldenEye (1995)
3965,12,3.0,GoldenEye (1995)
3966,18,4.0,GoldenEye (1995)
3967,31,3.5,GoldenEye (1995)
3968,36,3.0,GoldenEye (1995)
3969,41,3.0,GoldenEye (1995)
3970,43,3.0,GoldenEye (1995)
3971,66,5.0,GoldenEye (1995)
3972,69,3.0,GoldenEye (1995)
3973,70,3.5,GoldenEye (1995)
3974,74,3.0,GoldenEye (1995)
3975,7,4.0,Sense and Sensibility (1995)
3976,18,3.0,Sense and Sensibility (1995)
3977,25,4.0,Sense and Sensibility (1995)
3978,31,2.5,Sense and Sensibility (1995)
3979,43,3.0,Sense and Sensibility (1995)
3980,61,4.0,Sense and Sensibility (1995)
3981,72,5.0,Sense and Sensibility (1995)
3982,75,4.5,Sense and Sensibility (1995)
3983,7,4.0,Persuasion (1995)
3984,59,4.0,Persuasion (1995)
3985,61,3.0,Persuasion (1995)
3986,7,5.0,"Postman, The (Postino, Il) (1994)"
3987,23,5.0,"Postman, The (Postino, Il) (1994)"
3988,36,3.0,"Postman, The (Postino, Il) (1994)"
3989,43,3.0,"Postman, The (Postino, Il) (1994)"
3990,47,5.0,"Postman, The (Postino, Il) (1994)"
3991,58,4.0,"Postman, The (Postino, Il) (1994)"
3992,7,3.0,Die Hard: With a Vengeance (1995)
3993,8,5.0,Die Hard: With a Vengeance (1995)
3994,9,4.0,Die Hard: With a Vengeance (1995)
3995,12,4.0,Die Hard: With a Vengeance (1995)
3996,18,3.0,Die Hard: With a Vengeance (1995)
3997,22,5.0,Die Hard: With a Vengeance (1995)
3998,23,3.0,Die Hard: With a Vengeance (1995)
3999,25,3.0,Die Hard: With a Vengeance (1995)
4000,31,2.5,Die Hard: With a Vengeance (1995)
4001,41,3.0,Die Hard: With a Vengeance (1995)
4002,43,3.5,Die Hard: With a Vengeance (1995)
4003,67,4.0,Die Hard: With a Vengeance (1995)
4004,69,4.0,Die Hard: With a Vengeance (1995)
4005,70,2.5,Die Hard: With a Vengeance (1995)
4006,72,4.0,Die Hard: With a Vengeance (1995)
4007,74,5.0,Die Hard: With a Vengeance (1995)
4008,75,4.0,Die Hard: With a Vengeance (1995)
4009,7,3.0,"Net, The (1995)"
4010,12,2.0,"Net, The (1995)"
4011,22,5.0,"Net, The (1995)"
4012,25,3.0,"Net, The (1995)"
4013,31,2.5,"Net, The (1995)"
4014,43,2.5,"Net, The (1995)"
4015,49,5.0,"Net, The (1995)"
4016,70,1.5,"Net, The (1995)"
4017,75,2.5,"Net, The (1995)"
4018,7,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994)
4019,23,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994)
4020,36,3.0,Eat Drink Man Woman (Yin shi nan nu) (1994)
4021,43,3.5,Eat Drink Man Woman (Yin shi nan nu) (1994)
4022,47,4.0,Eat Drink Man Woman (Yin shi nan nu) (1994)
4023,7,4.0,Like Water for Chocolate (Como agua para chocolate) (1992)
4024,12,4.0,Like Water for Chocolate (Como agua para chocolate) (1992)
4025,36,3.0,Like Water for Chocolate (Como agua para chocolate) (1992)
4026,47,5.0,Like Water for Chocolate (Como agua para chocolate) (1992)
4027,61,4.0,Like Water for Chocolate (Como agua para chocolate) (1992)
4028,7,4.0,Three Colors: White (Trzy kolory: Bialy) (1994)
4029,7,3.0,Star Trek: Generations (1994)
4030,9,5.0,Star Trek: Generations (1994)
4031,12,3.0,Star Trek: Generations (1994)
4032,18,3.0,Star Trek: Generations (1994)
4033,22,5.0,Star Trek: Generations (1994)
4034,36,4.0,Star Trek: Generations (1994)
4035,41,3.0,Star Trek: Generations (1994)
4036,43,3.5,Star Trek: Generations (1994)
4037,61,4.0,Star Trek: Generations (1994)
4038,70,2.0,Star Trek: Generations (1994)
4039,74,3.0,Star Trek: Generations (1994)
4040,7,3.0,Addams Family Values (1993)
4041,9,3.0,Addams Family Values (1993)
4042,12,2.0,Addams Family Values (1993)
4043,18,3.0,Addams Family Values (1993)
4044,30,4.5,Addams Family Values (1993)
4045,49,3.0,Addams Family Values (1993)
4046,61,4.0,Addams Family Values (1993)
4047,67,4.0,Addams Family Values (1993)
4048,72,3.0,Addams Family Values (1993)
4049,8,4.0,Grumpier Old Men (1995)
4050,12,2.0,Grumpier Old Men (1995)
4051,18,1.5,Grumpier Old Men (1995)
4052,23,5.0,Grumpier Old Men (1995)
4053,48,1.0,Grumpier Old Men (1995)
4054,57,3.5,Grumpier Old Men (1995)
4055,58,5.0,Grumpier Old Men (1995)
4056,8,3.0,Heat (1995)
4057,23,4.0,Heat (1995)
4058,41,4.0,Heat (1995)
4059,48,5.0,Heat (1995)
4060,72,4.0,Heat (1995)
4061,73,5.0,Heat (1995)
4062,75,3.0,Heat (1995)
4063,8,1.0,Sabrina (1995)
4064,12,3.0,Sabrina (1995)
4065,18,4.0,Sabrina (1995)
4066,23,2.0,Sabrina (1995)
4067,36,3.0,Sabrina (1995)
4068,47,3.0,Sabrina (1995)
4069,54,3.0,Sabrina (1995)
4070,61,3.0,Sabrina (1995)
4071,72,4.0,Sabrina (1995)
4072,8,3.0,"American President, The (1995)"
4073,18,4.0,"American President, The (1995)"
4074,23,5.0,"American President, The (1995)"
4075,31,3.5,"American President, The (1995)"
4076,36,4.0,"American President, The (1995)"
4077,43,3.0,"American President, The (1995)"
4078,61,4.0,"American President, The (1995)"
4079,72,5.0,"American President, The (1995)"
4080,8,4.0,Casino (1995)
4081,12,5.0,Casino (1995)
4082,23,4.0,Casino (1995)
4083,25,3.0,Casino (1995)
4084,48,5.0,Casino (1995)
4085,69,4.0,Casino (1995)
4086,72,4.0,Casino (1995)
4087,8,4.0,Four Rooms (1995)
4088,12,4.0,Four Rooms (1995)
4089,69,5.0,Four Rooms (1995)
4090,72,4.0,Four Rooms (1995)
4091,73,3.0,Four Rooms (1995)
4092,8,3.0,Get Shorty (1995)
4093,12,2.0,Get Shorty (1995)
4094,25,3.0,Get Shorty (1995)
4095,41,4.0,Get Shorty (1995)
4096,43,3.5,Get Shorty (1995)
4097,72,5.0,Get Shorty (1995)
4098,8,3.0,Leaving Las Vegas (1995)
4099,12,3.0,Leaving Las Vegas (1995)
4100,23,4.0,Leaving Las Vegas (1995)
4101,25,4.0,Leaving Las Vegas (1995)
4102,47,5.0,Leaving Las Vegas (1995)
4103,48,5.0,Leaving Las Vegas (1995)
4104,72,4.0,Leaving Las Vegas (1995)
4105,73,4.0,Leaving Las Vegas (1995)
4106,8,3.0,Now and Then (1995)
4107,12,2.0,Now and Then (1995)
4108,61,4.0,Now and Then (1995)
4109,8,5.0,Friday (1995)
4110,29,3.0,Friday (1995)
4111,61,4.0,Friday (1995)
4112,62,3.0,Friday (1995)
4113,72,1.0,Friday (1995)
4114,8,2.0,Unforgettable (1996)
4115,8,5.0,Rumble in the Bronx (Hont faan kui) (1995)
4116,13,4.0,Rumble in the Bronx (Hont faan kui) (1995)
4117,41,4.0,Rumble in the Bronx (Hont faan kui) (1995)
4118,48,4.0,Rumble in the Bronx (Hont faan kui) (1995)
4119,57,3.5,Rumble in the Bronx (Hont faan kui) (1995)
4120,8,3.0,Flirting With Disaster (1996)
4121,23,5.0,Flirting With Disaster (1996)
4122,45,4.0,Flirting With Disaster (1996)
4123,61,3.0,Flirting With Disaster (1996)
4124,8,5.0,Bad Boys (1995)
4125,12,2.5,Bad Boys (1995)
4126,31,2.0,Bad Boys (1995)
4127,41,3.0,Bad Boys (1995)
4128,48,5.0,Bad Boys (1995)
4129,62,4.0,Bad Boys (1995)
4130,66,4.0,Bad Boys (1995)
4131,8,4.0,Desperado (1995)
4132,12,4.0,Desperado (1995)
4133,41,4.0,Desperado (1995)
4134,58,4.0,Desperado (1995)
4135,72,3.0,Desperado (1995)
4136,8,4.0,Mallrats (1995)
4137,57,4.5,Mallrats (1995)
4138,61,4.0,Mallrats (1995)
4139,72,2.0,Mallrats (1995)
4140,8,5.0,Strange Days (1995)
4141,41,4.0,Strange Days (1995)
4142,57,4.5,Strange Days (1995)
4143,72,2.0,Strange Days (1995)
4144,8,1.0,Three Wishes (1995)
4145,8,2.0,"Walk in the Clouds, A (1995)"
4146,36,3.0,"Walk in the Clouds, A (1995)"
4147,75,2.5,"Walk in the Clouds, A (1995)"
4148,8,4.0,White Man's Burden (1995)
4149,12,4.0,White Man's Burden (1995)
4150,8,2.0,Clerks (1994)
4151,12,4.0,Clerks (1994)
4152,23,4.0,Clerks (1994)
4153,25,1.0,Clerks (1994)
4154,43,5.0,Clerks (1994)
4155,46,3.0,Clerks (1994)
4156,57,4.5,Clerks (1994)
4157,59,3.5,Clerks (1994)
4158,72,5.0,Clerks (1994)
4159,8,2.0,Disclosure (1994)
4160,9,5.0,Disclosure (1994)
4161,25,3.0,Disclosure (1994)
4162,8,4.0,Forget Paris (1995)
4163,8,4.0,Once Were Warriors (1994)
4164,47,3.0,Once Were Warriors (1994)
4165,8,2.0,Stargate (1994)
4166,12,3.0,Stargate (1994)
4167,22,5.0,Stargate (1994)
4168,25,3.0,Stargate (1994)
4169,28,5.0,Stargate (1994)
4170,43,3.0,Stargate (1994)
4171,67,3.0,Stargate (1994)
4172,70,1.5,Stargate (1994)
4173,8,3.0,National Lampoon's Senior Trip (1995)
4174,8,4.0,Higher Learning (1995)
4175,8,5.0,Speed (1994)
4176,12,4.0,Speed (1994)
4177,13,3.5,Speed (1994)
4178,23,3.0,Speed (1994)
4179,25,5.0,Speed (1994)
4180,26,2.5,Speed (1994)
4181,30,1.5,Speed (1994)
4182,31,3.0,Speed (1994)
4183,32,4.0,Speed (1994)
4184,41,3.0,Speed (1994)
4185,42,3.0,Speed (1994)
4186,43,3.5,Speed (1994)
4187,49,5.0,Speed (1994)
4188,50,4.5,Speed (1994)
4189,67,3.0,Speed (1994)
4190,69,4.0,Speed (1994)
4191,70,0.5,Speed (1994)
4192,72,3.0,Speed (1994)
4193,75,4.0,Speed (1994)
4194,8,4.0,"Bronx Tale, A (1993)"
4195,23,5.0,"Bronx Tale, A (1993)"
4196,25,5.0,"Bronx Tale, A (1993)"
4197,72,4.0,"Bronx Tale, A (1993)"
4198,8,5.0,"Firm, The (1993)"
4199,9,4.0,"Firm, The (1993)"
4200,23,4.0,"Firm, The (1993)"
4201,25,3.0,"Firm, The (1993)"
4202,31,2.5,"Firm, The (1993)"
4203,32,3.0,"Firm, The (1993)"
4204,36,3.0,"Firm, The (1993)"
4205,43,3.5,"Firm, The (1993)"
4206,47,3.0,"Firm, The (1993)"
4207,49,5.0,"Firm, The (1993)"
4208,66,5.0,"Firm, The (1993)"
4209,69,1.5,"Firm, The (1993)"
4210,75,3.0,"Firm, The (1993)"
4211,8,4.0,In the Line of Fire (1993)
4212,9,4.0,In the Line of Fire (1993)
4213,23,5.0,In the Line of Fire (1993)
4214,25,5.0,In the Line of Fire (1993)
4215,31,3.5,In the Line of Fire (1993)
4216,36,4.0,In the Line of Fire (1993)
4217,41,4.0,In the Line of Fire (1993)
4218,43,3.5,In the Line of Fire (1993)
4219,46,3.0,In the Line of Fire (1993)
4220,72,5.0,In the Line of Fire (1993)
4221,75,3.0,In the Line of Fire (1993)
4222,8,4.0,Malice (1993)
4223,72,3.0,Malice (1993)
4224,8,3.0,Executive Decision (1996)
4225,36,3.0,Executive Decision (1996)
4226,41,3.0,Executive Decision (1996)
4227,48,4.0,Executive Decision (1996)
4228,73,3.0,Executive Decision (1996)
4229,8,4.0,"Program, The (1993)"
4230,23,3.0,"Program, The (1993)"
4231,41,3.0,"Program, The (1993)"
4232,8,2.0,"Nightmare Before Christmas, The (1993)"
4233,12,4.0,"Nightmare Before Christmas, The (1993)"
4234,13,4.5,"Nightmare Before Christmas, The (1993)"
4235,18,4.0,"Nightmare Before Christmas, The (1993)"
4236,59,4.0,"Nightmare Before Christmas, The (1993)"
4237,61,4.0,"Nightmare Before Christmas, The (1993)"
4238,64,3.0,"Nightmare Before Christmas, The (1993)"
4239,67,5.0,"Nightmare Before Christmas, The (1993)"
4240,72,3.0,"Nightmare Before Christmas, The (1993)"
4241,8,4.0,"Little Rascals, The (1994)"
4242,12,2.0,"Little Rascals, The (1994)"
4243,8,2.0,Snow White and the Seven Dwarfs (1937)
4244,9,5.0,Snow White and the Seven Dwarfs (1937)
4245,12,3.5,Snow White and the Seven Dwarfs (1937)
4246,19,2.5,Snow White and the Seven Dwarfs (1937)
4247,36,3.0,Snow White and the Seven Dwarfs (1937)
4248,59,3.0,Snow White and the Seven Dwarfs (1937)
4249,61,4.0,Snow White and the Seven Dwarfs (1937)
4250,67,2.0,Snow White and the Seven Dwarfs (1937)
4251,72,4.0,Snow White and the Seven Dwarfs (1937)
4252,8,5.0,Mission: Impossible (1996)
4253,12,2.0,Mission: Impossible (1996)
4254,13,3.5,Mission: Impossible (1996)
4255,18,4.0,Mission: Impossible (1996)
4256,23,3.0,Mission: Impossible (1996)
4257,26,4.0,Mission: Impossible (1996)
4258,31,3.0,Mission: Impossible (1996)
4259,36,3.0,Mission: Impossible (1996)
4260,45,3.0,Mission: Impossible (1996)
4261,47,3.0,Mission: Impossible (1996)
4262,48,4.0,Mission: Impossible (1996)
4263,57,4.0,Mission: Impossible (1996)
4264,59,3.5,Mission: Impossible (1996)
4265,69,1.5,Mission: Impossible (1996)
4266,70,2.5,Mission: Impossible (1996)
4267,72,1.0,Mission: Impossible (1996)
4268,8,2.0,"Truth About Cats & Dogs, The (1996)"
4269,12,2.0,"Truth About Cats & Dogs, The (1996)"
4270,18,4.0,"Truth About Cats & Dogs, The (1996)"
4271,23,3.0,"Truth About Cats & Dogs, The (1996)"
4272,45,4.0,"Truth About Cats & Dogs, The (1996)"
4273,47,3.0,"Truth About Cats & Dogs, The (1996)"
4274,61,3.0,"Truth About Cats & Dogs, The (1996)"
4275,66,3.5,"Truth About Cats & Dogs, The (1996)"
4276,72,3.0,"Truth About Cats & Dogs, The (1996)"
4277,73,4.0,"Truth About Cats & Dogs, The (1996)"
4278,8,3.0,"Great White Hype, The (1996)"
4279,8,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4280,12,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4281,21,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4282,28,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4283,31,2.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4284,38,3.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4285,43,2.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4286,58,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4287,59,3.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4288,68,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4289,70,3.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
4290,8,4.0,Kingpin (1996)
4291,40,4.0,Kingpin (1996)
4292,66,2.5,Kingpin (1996)
4293,72,1.0,Kingpin (1996)
4294,8,4.0,"Frighteners, The (1996)"
4295,45,3.0,"Frighteners, The (1996)"
4296,72,3.0,"Frighteners, The (1996)"
4297,73,3.0,"Frighteners, The (1996)"
4298,8,3.0,"Time to Kill, A (1996)"
4299,9,5.0,"Time to Kill, A (1996)"
4300,12,4.0,"Time to Kill, A (1996)"
4301,23,4.0,"Time to Kill, A (1996)"
4302,45,4.0,"Time to Kill, A (1996)"
4303,47,3.0,"Time to Kill, A (1996)"
4304,57,3.5,"Time to Kill, A (1996)"
4305,75,3.5,"Time to Kill, A (1996)"
4306,8,4.0,Nothing to Lose (1994)
4307,8,4.0,Vertigo (1958)
4308,40,4.5,Vertigo (1958)
4309,46,4.5,Vertigo (1958)
4310,58,4.0,Vertigo (1958)
4311,59,3.5,Vertigo (1958)
4312,72,3.0,Vertigo (1958)
4313,8,4.0,Rear Window (1954)
4314,46,4.5,Rear Window (1954)
4315,59,3.5,Rear Window (1954)
4316,70,4.0,Rear Window (1954)
